Mileage;VehicleType;HP;Make;VATIncluded;CabSeats;URL;Gear;Table Names;Formula;Year;Price;Model;Supplier;CabBeds;Location
;Truck;;RENAULT;;;https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodam-sedelnyj-tjagach-renault-premium-85997699.html;;drom - trucks.csv;4x2;2006;999000;Premium;;;Новосибирск
;Truck;;MAZ;;;https://spec.drom.ru/abakan/truck/truck-tractor/prodam-tjagach-maz-642208-88944781.html;;drom - trucks.csv;6x4;2002;1000000;642208;;;Абакан
;Truck;;DAF;;;https://spec.drom.ru/omsk/truck/truck-tractor/daf-cf-85-430-2002-goda-73322474.html;;drom - trucks.csv;4x2;2002;1200000;CF85;;;Омск
;Truck;;SCANIA;;;https://spec.drom.ru/irkutsk/truck/truck-tractor/prodam-scania-p440-87184573.html;;drom - trucks.csv;6x4;2012;2700000;P440;;;Иркутск
;Truck;;SCANIA;;;https://spec.drom.ru/irkutsk/truck/truck-tractor/musorovoz-scania-rg-35-783435-na-shassi-scania-p340-lb6h4hsz-87893949.html;;drom - trucks.csv;6x4;2012;8700000;P340LB;;;Иркутск
;Truck;;VOLVO;;;https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/volvo-fh-84173934.html;;drom - trucks.csv;4x2;2011;3200000;FH13;;;Красноярск
;Truck;;MAZ;;;https://spec.drom.ru/kurgan/truck/truck-tractor/maz-64220-88865547.html;;drom - trucks.csv;4x2;2006;750000;;;;Курган
;Truck;;KAMAZ;;;https://spec.drom.ru/irkutsk/truck/truck-tractor/kamaz-54115-15-s-polupricepom-85138902.html;;drom - trucks.csv;6x4;2007;800000;54115;;;Иркутск
;Truck;;KAMAZ;;;https://spec.drom.ru/moskva/truck/truck-tractor/kamaz-5490-022-87-neo-79570373.html;;drom - trucks.csv;4x2;2019;4750000;5490-NEO;;;Москва
;Truck;;MAZ;;;https://spec.drom.ru/ekaterinburg/truck/truck-tractor/prodaetsja-scepka-maz-refa-otlichnoe-sostojanie-88459254.html;;drom - trucks.csv;4x2;2004;700000;;;;Екатеринбург
;Truck;;VOLVO;;;https://spec.drom.ru/moskva/truck/truck-tractor/volvo-fn-13-440-akpp-belgija-87897572.html;;drom - trucks.csv;4x2;2012;3250000;;;;Москва
;Truck;;VOLVO;;;https://spec.drom.ru/vladivostok/truck/truck-tractor/volvo-fh12-500-82025628.html;;drom - trucks.csv;6x4;2003;2550000;FH12;«Влад Евро Сервис»;;Владивосток
;Truck;;SCANIA;;;https://spec.drom.ru/blagoveshchensk/truck/truck-tractor/prodaetsja-sedelnyj-tjagach-63015245.html;;drom - trucks.csv;4x2;2007;1400000;P;;;Благовещенск
;Truck;;VOLVO;;;https://spec.drom.ru/sankt-peterburg/truck/truck-tractor/sedelnyj-tjagach-volvo-fh12-konstruktor-2012-goda-78498793.html;;drom - trucks.csv;4x2;2012;1795000;FH12;;;Санкт-Петербург
;Truck;;KAMAZ;;;https://spec.drom.ru/gubkinskii/truck/truck-tractor/kamaz-44108-88840364.html;;drom - trucks.csv;6x6;2008;1650000;44108;;;Губкинский
;Truck;;VOLVO;;;https://spec.drom.ru/novosibirsk/truck/truck-tractor/sedelnyj-tjagach-volvo-fh-81468621.html;;drom - trucks.csv;4x2;2006;2100000;;Еврофура;;Новосибирск
;Truck;;MAN;;;https://spec.drom.ru/bratsk/truck/truck-tractor/tjagach-man-6h4-2017-g-76818556.html;;drom - trucks.csv;6x4;2017;4600000;TGS 33.480;;;Братск
;Truck;;VOLVO;;;https://spec.drom.ru/minusinsk/truck/truck-tractor/sedelnyj-tjagach-volvo-amerika-88929298.html;;drom - trucks.csv;6x4;2004;1350000;VNL 670;;;Минусинск
;Truck;;MAZ;;;https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/sidelnyj-tjagach-87778170.html;;drom - trucks.csv;6x4;2015;1550000;;;;Красноярск
;Truck;;SCANIA;;;https://spec.drom.ru/novorossiisk/truck/truck-tractor/scania-g400-2018g-88654421.html;;drom - trucks.csv;4x2;2018;6150000;G400;;;Новороссийск
;Truck;;DAF;;;https://spec.drom.ru/lyubertsy/truck/truck-tractor/daf-ft-xf-105.410-88461152.html;;drom - trucks.csv;4x2;2011;2790000;XF105;;;Люберцы
;Truck;;SCANIA;;;https://spec.drom.ru/sankt-peterburg/truck/truck-tractor/tjagach-sedelnyj-scania-114-g-6h4-2005-g-v-79513682.html;;drom - trucks.csv;6x4;2005;1650000;G;;;Санкт-Петербург
;Truck;;MAZ;;;https://spec.drom.ru/penza/truck/truck-tractor/prodaetsja-maz-5440-v9-87988552.html;;drom - trucks.csv;4x2;2016;1600000;5440;;;Пенза
;Truck;;MAZ;;;https://spec.drom.ru/moskva/truck/truck-tractor/maz-2011-god-dvigatel-mersedes-83125230.html;;drom - trucks.csv;4x2;2011;920000;;;;Москва
;Truck;;MAZ;;;https://spec.drom.ru/ust-kut/truck/truck-tractor/prodam-sedelnyj-tjagach-maz-6430-78920931.html;;drom - trucks.csv;6x4;2010;1850000;643049;;;Усть-Кут
;Truck;;KAMAZ;;;https://spec.drom.ru/omsk/truck/truck-tractor/kamaz-s-kmu-polupricep-88938928.html;;drom - trucks.csv;6x6;2019;6300000;;;;Омск
;Truck;;SCANIA;;;https://spec.drom.ru/irkutsk/truck/truck-tractor/prodam-scania-p420-c-pricepom-72333074.html;;drom - trucks.csv;6x4;2011;3950000;P420;;;Иркутск
;Truck;;RENAULT;;;https://spec.drom.ru/armavir/truck/truck-tractor/prodaetsja-gruzovik-reno-premium-83498078.html;;drom - trucks.csv;4x2;2000;1500000;Premium;;;Армавир
;Truck;;SCANIA;;;https://spec.drom.ru/yuzhno-sakhalinsk/truck/truck-tractor/scania-p400ca6x4hsz-84400305.html;;drom - trucks.csv;6x4;2014;6000000;;;;Южно-Сахалинск
;Truck;;MERCEDES;;;https://spec.drom.ru/lyubertsy/truck/truck-tractor/mercedes-benz-actros-1844-2003-g-v-bez-nds-88023058.html;;drom - trucks.csv;4x2;2003;1390000;Actros;;;Люберцы
;Truck;;SCANIA;;;https://spec.drom.ru/nizhnii-novgorod/truck/truck-tractor/scania-p-series-81010746.html;;drom - trucks.csv;4x2;2012;1550000;P;;;Нижний Новгород
;Truck;;DAF;;;https://spec.drom.ru/leninsk-kuznetskii/truck/truck-tractor/prodam-daf-xf-95-75819479.html;;drom - trucks.csv;4x2;2003;920000;XF95;;;Ленинск-Кузнецкий
;Truck;;DAF;;;https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-daf-105-87923664.html;;drom - trucks.csv;4x2;2013;2800000;;;;Москва
;Truck;;SCANIA;;;https://spec.drom.ru/barnaul/truck/truck-tractor/tjagach-scania-p114-tonar-95231-75643257.html;;drom - trucks.csv;6x4;2006;3100000;P114;Автоцентр БОЛЬШОЙ;;Барнаул
;Truck;;MERCEDES;;;https://spec.drom.ru/nikolaevsk-na-amure/truck/truck-tractor/prodaetsja-tjagach-mercedes-benz-actros-3346-as-82411940.html;;drom - trucks.csv;6x6;2018;7300000;ACTROS 3346 AS;ООО ЛК Сименс Финанс;;Николаевск-на-Амуре
;Truck;;KAMAZ;;;https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-893-dc-akpp-85481097.html;;drom - trucks.csv;4x2;2019;5550000;5490;;;Москва
;Truck;;MAZ;;;https://spec.drom.ru/ufa/truck/truck-tractor/tjagach-maz-6430-83691840.html;;drom - trucks.csv;6x4;2013;1150000;6430;;;Уфа
;Truck;;DAF;;;https://spec.drom.ru/lyubertsy/truck/truck-tractor/daf-xf-105.460-god-vypuska-2010-bez-nds-88694238.html;;drom - trucks.csv;;2010;2070000;XF105;;;Люберцы
;Truck;;MAZ;;;https://spec.drom.ru/lyubertsy/truck/truck-tractor/maz-6422-84493392.html;;drom - trucks.csv;6x4;2011;500000;6422;;;Люберцы
;Truck;;KAMAZ;;;https://spec.drom.ru/rubtsovsk/truck/truck-tractor/kamaz-sedelnyj-tjagach-85740307.html;;drom - trucks.csv;6x4;2001;650000;;;;Рубцовск
;Truck;;IVECO;;;https://spec.drom.ru/sankt-peterburg/truck/truck-tractor/sedelnyj-tjagach-iveco-2010-g-v-86814490.html;;drom - trucks.csv;4x2;2010;1390000;;;;Санкт-Петербург
;Truck;;MAZ;;;https://spec.drom.ru/yaroslavl/truck/truck-tractor/maz-6430-b9-2013-87425076.html;;drom - trucks.csv;6x4;2013;1150000;6430;АВТОМОБИЛИЯ;;Ярославль
;Truck;;KAMAZ;;;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-6460-tjagach-70482199.html;;drom - trucks.csv;6x4;2011;2300000;6460;;;Набережные Челны
;Truck;;KAMAZ;;;https://spec.drom.ru/perm/truck/truck-tractor/tjagach-kamaz-6450-v-permi-87232878.html;;drom - trucks.csv;8x8;2019;3950000;6350;;;Пермь
;Truck;;DAF;;;https://spec.drom.ru/syasstroi/truck/truck-tractor/prodaetsja-gruzovik-daf-xf105-460-88469081.html;;drom - trucks.csv;4x2;2012;3000000;XF105;;;Сясьстрой
;Truck;;MAZ;;;https://spec.drom.ru/blagoveshchensk/truck/truck-tractor/prodam-scepku-maz-5440-i-p-pr-krona-75771863.html;;drom - trucks.csv;4x2;2010;2600000;5440А5-330;;;Благовещенск
;Truck;;KAMAZ;;;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-65225-tjagach-vezdehod-76354440.html;;drom - trucks.csv;6x6;2011;2500000;65225;;;Набережные Челны
;Truck;;VOLVO;;;https://spec.drom.ru/sankt-peterburg/truck/truck-tractor/sedelnyj-tjagach-volvo-fm-6x4-2012-goda-83798259.html;;drom - trucks.csv;6x4;2012;4900000;FM13;;;Санкт-Петербург
;Truck;;SCANIA;;;https://spec.drom.ru/lyubertsy/truck/truck-tractor/scania-p400-la4x2hna-2014-goda-vypuska-bez-nds-84951038.html;;drom - trucks.csv;4x2;2014;3600000;P400;;;Люберцы
;Truck;;VOLVO;;;https://spec.drom.ru/magadan/truck/truck-tractor/volvo-vnl-64t-630-2003g-cummins-isx-15-565-l-s-korobka-18-86350056.html;;drom - trucks.csv;6x4;2003;2000000;VNL 630;;;Магадан
;Truck;;FREIGHTLINER;;;https://spec.drom.ru/neryungri/truck/truck-tractor/prodam-tjagach-74972362.html;;drom - trucks.csv;6x4;2004;2300000;Classic;;;Нерюнгри
;Truck;;FREIGHTLINER;;;https://spec.drom.ru/ussuriisk/truck/truck-tractor/prodam-sedelnyj-tjagach-freightliner-columbia-polnaja-poshlina-79672927.html;;drom - trucks.csv;8x2;2002;1980000;Columbia;;;Уссурийск
;Truck;;RENAULT;;;https://spec.drom.ru/lyubertsy/truck/truck-tractor/renault-premium-380.19-t-god-2011-bez-nds-86131542.html;;drom - trucks.csv;4x2;2011;990000;Premium;;;Люберцы
;Truck;;FREIGHTLINER;;;https://spec.drom.ru/irkutsk/truck/truck-tractor/prodaetsja-gruzovik-43211164.html;;drom - trucks.csv;6x4;2000;1550000;Century;;;Иркутск
;Truck;;IVECO;;;https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-iveco-2012-g-v-87206969.html;;drom - trucks.csv;4x2;2012;1700000;;"ООО ""Глобал Трак Сейлс""";;Москва
;Truck;;VOLVO;;;https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodam-scepku-88630231.html;;drom - trucks.csv;6x4;2004;1600000;VNL 670;;;Новосибирск
;Truck;;KAMAZ;;;https://spec.drom.ru/gubkinskii/truck/truck-tractor/kamaz-44108-24-53579049.html;;drom - trucks.csv;6x6;2011;2250000;44108;;;Губкинский
;Truck;;MAZ;;;https://spec.drom.ru/moskva/truck/truck-tractor/motor-jamz-653-renault-kpp-zf-pnevma-v-nalichii-127-600-km-86680681.html;;drom - trucks.csv;4x2;2018;2390000;5440;;;Москва
;Truck;;DAF;;;https://spec.drom.ru/irkutsk/truck/truck-tractor/sedelnyj-tjagach-daf-105.460-61657507.html;;drom - trucks.csv;4x2;2009;2134035;XF105;;;Иркутск
;Truck;;KAMAZ;;;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-65225-71569464.html;;drom - trucks.csv;6x6;2018;2700000;65225;;;Набережные Челны
;Truck;;DAF;;;https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodam-daf-xf-95-69131801.html;;drom - trucks.csv;4x2;2005;1300000;XF 95;;;Новосибирск
;Truck;;RENAULT;;;https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/renault-magnum-krone-sdp-27-69922029.html;;drom - trucks.csv;4x2;2007;2599000;Magnum;;;Красноярск
;Truck;;MAN;;;https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/prodam-sedelnyj-tjagach-man-87757930.html;;drom - trucks.csv;4x2;2000;950000;;;;Красноярск
;Truck;;MAZ;;;https://spec.drom.ru/blagoveshchensk/truck/truck-tractor/prodam-maz-5440a9-84037099.html;;drom - trucks.csv;4x2;2012;1400000;5440А9;;;Благовещенск
;Truck;;MAN;;;https://spec.drom.ru/kyzyl/truck/truck-tractor/srochno-prodam-tjagach-man-scepka-84154033.html;;drom - trucks.csv;6x2;2002;2000000;;;;Кызыл
;Truck;;MAZ;;;https://spec.drom.ru/tyumen/truck/truck-tractor/prodam-sedelnyj-tjagach-maz-88846674.html;;drom - trucks.csv;;2004;570000;;;;Тюмень
;Truck;;DAF;;;https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/daf-95xf-88631781.html;;drom - trucks.csv;4x2;2003;1500000;95XF;;;Красноярск
;Truck;;MAN;;;https://spec.drom.ru/perm/truck/truck-tractor/prodam-shekman-13-go-goda-88768357.html;;drom - trucks.csv;8x4;2013;1100000;F3000;;;Пермь
;Truck;;VOLVO;;;https://spec.drom.ru/surgut/truck/truck-tractor/volvo-vnl-670-85116226.html;;drom - trucks.csv;6x4;2003;1180000;VNL 670;;;Сургут
;Truck;;VOLVO;;;https://spec.drom.ru/barnaul/truck/truck-tractor/sedelnyj-tjagach-volvo-fm-2013g-c-nds-v-barnaule-88748360.html;;drom - trucks.csv;4x2;2013;2870000;;;;Барнаул
;Truck;;KAMAZ;;;https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodam-kamaz-65806-87435520.html;;drom - trucks.csv;6x4;2018;4600000;;;;Новосибирск
;Truck;;VOLVO;;;https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/prodam-tjagach-volvo-87861494.html;;drom - trucks.csv;6x6;2002;3290000;F12;;;Красноярск
;Truck;;MAN;;;https://spec.drom.ru/khabarovsk/truck/truck-tractor/prodaetsja-sedelnyj-tjagach-man-71842348.html;;drom - trucks.csv;6x6;2008;2350000;TGA 33.390 6*6 BBS;;;Хабаровск
;Truck;;MERCEDES;;;https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-mercedes-benz-2014-g-v-86251269.html;;drom - trucks.csv;4x2;2014;2490000;;"ООО ""Глобал Трак Сейлс""";;Москва
;Truck;;SCANIA;;;https://spec.drom.ru/khabarovsk/truck/truck-tractor/prodam-scania-6x6-g440-87549885.html;;drom - trucks.csv;6x6;2014;4600000;G440;;;Хабаровск
;Truck;;MAN;;;https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/prodaetsja-tjagach-v-scepke-man-tgs-33.440-6x4-vvs-ww-85408881.html;;drom - trucks.csv;6x4;2013;3300000;TGS 33.440;;;Красноярск
;Truck;;IVECO;;;https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-iveco-2012-g-v-87205893.html;;drom - trucks.csv;4x2;2012;1550000;;"ООО ""Глобал Трак Сейлс""";;Москва
;Truck;;KAMAZ;;;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/sidelnyj-tjagach-kamaz-65225-83068557.html;;drom - trucks.csv;6x6;2011;2550000;65225;АвтоСпецЦентр;;Набережные Челны
;Truck;;SCANIA;;;https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodaetsja-scania-4h2-tjagach-2-edinicy-87340589.html;;drom - trucks.csv;4x2;2013;2750000;P360LA;;;Новосибирск
;Truck;;MAZ;;;https://spec.drom.ru/lyubertsy/truck/truck-tractor/maz-5440a5-330-031-god-vypuska-2012-bez-nds-86146983.html;;drom - trucks.csv;4x2;2012;570000;5440А5-330-031;;;Люберцы
;Truck;;KAMAZ;;;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-43118-tjagach-sedelnyj-kamaz-44108-53504-78977770.html;;drom - trucks.csv;6x6;2019;3485000;43118;;;Набережные Челны
;Truck;;KAMAZ;;;https://spec.drom.ru/urai/truck/truck-tractor/prodaetsja-kamaz-65221-i-polupricep-tjazhelovoz-87822511.html;;drom - trucks.csv;6x6;2010;3800000;65221;;;Урай
;Truck;;MAZ;;;https://spec.drom.ru/kurgan/truck/truck-tractor/gruzovik-maz-66372766.html;;drom - trucks.csv;4x2;2010;630000;5440А9;;;Курган
;Truck;;RENAULT;;;https://spec.drom.ru/perm/truck/truck-tractor/sedelnyj-tjagach-renault-premium-320.19-t-2008-g-v-87722552.html;;drom - trucks.csv;4x2;2008;750000;Premium;;;Пермь
;Truck;;RENAULT;;;https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-renault-t-88597214.html;;drom - trucks.csv;4x2;2015;3990000;;;;Москва
;Truck;;MAN;;;https://spec.drom.ru/chelyabinsk/truck/truck-tractor/man-tgx-18.400-4x2-bls-88399356.html;;drom - trucks.csv;4x2;2011;2680000;TGX 18.400;;;Челябинск
;Truck;;SCANIA;;;https://spec.drom.ru/abakan/truck/truck-tractor/scania-g-400-6x4-61094664.html;;drom - trucks.csv;6x4;2016;500000;G400;;;Абакан
;Truck;;MAZ;;;https://spec.drom.ru/novosibirsk/truck/truck-tractor/maz-6430a9-87772494.html;;drom - trucks.csv;6x4;2011;1650000;6430А9;;;Новосибирск
;Truck;;IVECO;;;https://spec.drom.ru/lyubertsy/truck/truck-tractor/iveco-stralis-at440s42t-prr-god-vypuska-2013-bez-nds-81024284.html;;drom - trucks.csv;4x2;2013;1590000;Stralis;;;Люберцы
;Truck;;FREIGHTLINER;;;https://spec.drom.ru/krasnodar/truck/truck-tractor/prodaetsja-sedelnyj-tjagach-freightliner-87747250.html;;drom - trucks.csv;6x4;2003;900000;Columbia;;;Краснодар
;Truck;;SCANIA;;;https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodaetsja-sedelnyj-tjagach-scania-g440-2013-g-v-88381804.html;;drom - trucks.csv;4x2;2013;3500000;G440;;;Новосибирск
;Truck;;MAN;;;https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodam-man-tgs-2010g-60699199.html;;drom - trucks.csv;4x2;2010;1580000;TGS;;;Новосибирск
;Truck;;MAZ;;;https://spec.drom.ru/novosibirsk/truck/truck-tractor/maz-tjagach-544oa5-85842516.html;;drom - trucks.csv;4x2;2011;890000;;;;Новосибирск
;Truck;;SCANIA;;;https://spec.drom.ru/velikii-novgorod/truck/truck-tractor/scania-p114-ga4x2na-340-87492659.html;;drom - trucks.csv;4x2;2004;800000;P114;;;Великий Новгород
;Truck;;MAZ;;;https://spec.drom.ru/krasnokamensk/truck/truck-tractor/prodaetsja-gruzovoj-sidelnyj-tjagach-maz-6430-88398991.html;;drom - trucks.csv;6x4;2007;1050000;6430;;;Краснокаменск
;Truck;;FREIGHTLINER;;;https://spec.drom.ru/khabarovsk/truck/truck-tractor/prodam-horoshij-tjagach-bez-vlozhenij-srazu-v-rabotu-72434427.html;;drom - trucks.csv;6x4;2003;1700000;Century;;;Хабаровск
;Truck;;FREIGHTLINER;;;https://spec.drom.ru/simferopol/truck/truck-tractor/prodaetsja-gruzovik-fredhtliner-62648740.html;;drom - trucks.csv;4x2;2002;1250000;;;;Симферополь
;Truck;;VOLVO;;;https://spec.drom.ru/lyubertsy/truck/truck-tractor/volvo-vnl-780-god-vypuska-2008-bez-nds-88691294.html;;drom - trucks.csv;6x4;2008;4200000;VNL 780;;;Люберцы
;Truck;;MAN;;;https://spec.drom.ru/gorno-altaisk/truck/truck-tractor/prodaetsja-man-tga-52460058.html;;drom - trucks.csv;4x2;2007;1450000;TGA 18.480 4x2 BLS-L;;;Горно-Алтайск
;Truck;;MAN;;;https://spec.drom.ru/khabarovsk/truck/truck-tractor/tjagach-man-6x6-40.480-81807790.html;;drom - trucks.csv;6x6;2017;6150000;TGS 40.480;ООО ЛК Сименс Финанс;;Хабаровск
;Truck;;VOLVO;;;https://spec.drom.ru/chelyabinsk/truck/truck-tractor/prodaetsja-scepka-volvo-fh-13-480-71279488.html;;drom - trucks.csv;4x2;2012;2800000;FH13;;;Челябинск
;Truck;;IVECO;;;https://spec.drom.ru/tyumen/truck/truck-tractor/tjagach-iveco-stralis-at440-s40t-i-pricep-rolfo-formula-3-82108717.html;;drom - trucks.csv;4x2;2009;950000;STRALIS AT440 S40T;;;Тюмень
;Truck;;SCANIA;;;https://spec.drom.ru/lyubertsy/truck/truck-tractor/scania-p440-2013-88649715.html;;drom - trucks.csv;6x4;2013;3200000;P440;;;Люберцы
;Truck;;MAZ;;;https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-maz-6430s9-520-012-79576243.html;;drom - trucks.csv;6x4;2019;4250000;;;;Москва
;Truck;;VOLVO;;;https://spec.drom.ru/kemerovo/truck/truck-tractor/volvo-fm13-2015g-s-polupricepom-77954069.html;;drom - trucks.csv;6x4;2015;5900000;FM;;;Кемерово
;Truck;;VOLVO;;;https://spec.drom.ru/artem/truck/truck-tractor/volvo-vnl-670-76611301.html;;drom - trucks.csv;6x4;2004;2400000;VNL 670;;;Артем
;Truck;;RENAULT;;;https://spec.drom.ru/abakan/truck/truck-tractor/prodam-tjagach-reno-premium-dxi-88146666.html;;drom - trucks.csv;4x2;2008;1650000;Premium;;;Абакан
;Truck;;SCANIA;;;https://spec.drom.ru/gurevsk-kemerovskaya/truck/truck-tractor/prodam-skaniju-g-420-77751463.html;;drom - trucks.csv;4x2;2010;2200000;G;;;Гурьевск
;Truck;;VOLVO;;;https://spec.drom.ru/omsk/truck/truck-tractor/volvo-vnl670-79151629.html;;drom - trucks.csv;6x4;2004;2000000;;;;Омск
;Truck;;MERCEDES;;;https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-6h4-mercedes-benz-actros-3346s-2015-g-v-86685375.html;;drom - trucks.csv;6x4;2015;4850000;Actros;"ООО ""АГТ-Трейдинг""";;Москва
;Truck;;KAMAZ;;;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-44108-75232495.html;;drom - trucks.csv;6x6;2019;3180000;44108;;;Набережные Челны
;Truck;;INTERNATIONAL;;;https://spec.drom.ru/omsk/truck/truck-tractor/prodam-tjagach-international-7600-s-tonarom-88175142.html;;drom - trucks.csv;6x4;2008;1850000;7600;;;Омск
;Truck;;KAMAZ;;;https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/kamaz-batyr-44108-s-rospuskom-78517863.html;;drom - trucks.csv;6x6;2013;2590000;44108;;;Красноярск
;Truck;;DAF;;;https://spec.drom.ru/borodino/truck/truck-tractor/daf-105xf410-v-scepke-refrizheratorom-71853412.html;;drom - trucks.csv;4x2;2012;3000000;;;;Бородино
;Truck;;DAF;;;https://spec.drom.ru/kemerovo/truck/truck-tractor/prodaetsja-sedelnyj-tjagach-daf-88141202.html;;drom - trucks.csv;4x2;2013;3200000;XF105;;;Кемерово
;Truck;;KAMAZ;;;https://spec.drom.ru/bratsk/truck/truck-tractor/prodam-kamaz6460-66001621.html;;drom - trucks.csv;6x4;2013;1050000;6460-73;;;Братск
;Truck;;MAN;;;https://spec.drom.ru/irkutsk/truck/truck-tractor/shaanqi-sx4257nx324-87799168.html;;drom - trucks.csv;6x4;2012;1000000;;;;Иркутск
;Truck;;MAZ;;;https://spec.drom.ru/lyubertsy/truck/truck-tractor/maz-5440b5-god-vypuska-2014-bez-nds-88578072.html;;drom - trucks.csv;4x2;2014;690000;;;;Люберцы
;Truck;;VOLVO;;;https://spec.drom.ru/khabarovsk/truck/truck-tractor/prodaetsja-gruzavik-volva-vnl-670-86904750.html;;drom - trucks.csv;6x4;2004;2500000;VNL 670;;;Хабаровск
