URL,Name,Price,Location,Formula,Supplier
https://spec.drom.ru/nizhnevartovsk/truck/truck-tractor/prodam-kamaz-4310-sedelnyj-tjagach-43183613.html,"КамАЗ 4310, 1989",440 000,Нижневартовск,6x6,
https://spec.drom.ru/gorno-altaisk/truck/truck-tractor/freightliner-columbia-2004-god-80557973.html,"Freightliner Columbia, 2004",950 000,Горно-Алтайск,6x4,
https://spec.drom.ru/asino/truck/truck-tractor/prodaetsja-gruzovik-79745228.html,"Dongfeng, 2008",1 500 000,Асино,6x4,
https://spec.drom.ru/ekaterinburg/truck/truck-tractor/tjagach-man-tgx-18.440-god-2019-89416933.html,"MAN TGX, 2019",7 050 000,Екатеринбург,4x2,Русбизнесавто
https://spec.drom.ru/omsk/truck/truck-tractor/prodam-maz-54329-po-zapchastjam-61248186.html,"МАЗ 54329-020, 2000",,Омск,4x2,
https://spec.drom.ru/omsk/truck/truck-tractor/prodaetsja-gruzovik-scepka-kamaz-5410-83048885.html,"КамАЗ 5410, 1988",800 000,Омск,6x4,
https://spec.drom.ru/aldan/truck/truck-tractor/kraz-64372-84434382.html,"Краз 64372, 2003",1 200 000,Алдан,6x6,
https://spec.drom.ru/leninsk-kuznetskii/truck/truck-tractor/prodam-iveco-stralis-450l-s-2008g-66151346.html,"Iveco Stralis, 2008",1 150 000,Ленинск-Кузнецкий,4x2,
https://spec.drom.ru/neryungri/truck/truck-tractor/hyundai-tractor-78279360.html,"Hyundai, 1994",450 000,Нерюнгри,6x4,
https://spec.drom.ru/omsk/truck/truck-tractor/prodaetsja-skanija-85058747.html,"Scania, 1989",580 000,Омск,4x2,
https://spec.drom.ru/khabarovsk/truck/truck-tractor/kraz-64372-88556586.html,"Краз 64372, 2003",1 200 000,Хабаровск,6x6,
https://spec.drom.ru/khabarovsk/truck/truck-tractor/kenvord-t-800-2004-g-73609900.html,"Kenworth T800, 2004",1 100 000,Хабаровск,6x4,
https://spec.drom.ru/novosibirsk/truck/truck-tractor/volvo-fh13-74189566.html,"Volvo FH13, 2008",3 500 000,Новосибирск,4x2,
https://spec.drom.ru/biisk/truck/truck-tractor/prodaetsja-kamaz-65116-gidroficirovan-83814482.html,"КамАЗ 65116, 2014",1 550 000,Бийск,6x4,
https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/maz-6430e8-89696025.html,"6430Е8-520-010, 2020",5 410 000,Красноярск,6x4,РусБизнесАвто
https://spec.drom.ru/blagoveshchensk/truck/truck-tractor/prodaju-kamaz-44108-s-kmu-kanglim-1256g2-61373673.html,"Камаз 44108, 2017",6 404 000,Благовещенск,6x6,ООО AВТОКАМ
https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-43118-vezdehod-6h6-75244195.html,"КамАЗ 43118, 2020",3 050 000,Набережные Челны,6x6,
https://spec.drom.ru/sankt-peterburg/truck/truck-tractor/tjagach-man-tgx-33.540-85835889.html,"MAN TGX, 2020",12 500 000,Санкт-Петербург,6x4,"ООО ""СПЕЦТЕХСЕРВИС"""
https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/tjagach-mercedes-benz-arocs-3351s-v-krasnojasrke-85252557.html,"Mercedes-Benz Arocs, 2020",12 300 000,Красноярск,6x4,"""Орион"" ООО"
https://spec.drom.ru/sankt-peterburg/truck/truck-tractor/maz-5440a9-renault-dci-11-80133726.html,"МАЗ 5440А9, 2011",850 000,Санкт-Петербург,4x2,НОВАТРАК
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-volvo-2007-goda-84624032.html,"Volvo, 2007",1 750 000,Москва,4x2,"ООО ""Глобал Трак Сейлс"""
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-maz-6430s9-520-012-79576243.html,"МАЗ, 2019",4 250 000,Москва,6x4,
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-maz-6430s9-520-020-79576225.html,"МАЗ, 2019",4 520 000,Москва,6x4,
https://spec.drom.ru/moskva/truck/truck-tractor/kamaz-5490-023-87-neo-79576081.html,"КамАЗ 5490-NEO, 2020",5 161 200,Москва,4x2,
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-kamaz-65206-012-68-79570725.html,"КамАЗ 65206-T5, 2020",5 740 000,Москва,6x4,
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-kamaz-65806-002-68-79576158.html,"КамАЗ 65806-002-68, 2020",6 245 000,Москва,6x4,
https://spec.drom.ru/moskva/truck/truck-tractor/kamaz-5490-022-87-neo-79570373.html,"КамАЗ 5490-NEO, 2019",4 750 000,Москва,4x2,
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-014-87-79570642.html,"КамАЗ 5490-S5, 2019",4 635 000,Москва,4x2,
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-kamaz-65116-7010-48-79571015.html,"КамАЗ 65116, 2020",3 808 000,Москва,6x4,
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-kamaz-65209-002-87-79570812.html,"КамАЗ 65209-87, 2020",5 858 000,Москва,6x2,
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-ural-v-nalichii-87943370.html,"Урал, 2020",3 400 000,Челябинск,6x6,
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-kamaz-65225-v-nalichii-87943459.html,"КамАЗ 65225, 2020",5 390 000,Челябинск,6x6,
https://spec.drom.ru/barnaul/truck/truck-tractor/prodaetsja-89512573.html,"DAF XF105, 2010",2 250 000,Барнаул,4x2,
https://spec.drom.ru/ulan-ude/truck/truck-tractor/prodaetsja-volvovnl-2002-goda-84035935.html,"Volvo VNL 670, 2002",1 800 000,Улан-Удэ,6x4,
https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/prodam-man-87746741.html,"MAN, 2011",3 300 000,Красноярск,6x4,
https://spec.drom.ru/belovo/truck/truck-tractor/man-tga-480ls-88821492.html,"MAN, 2005",1 800 000,Белово,4x2,
https://spec.drom.ru/ust-kut/truck/truck-tractor/prodaetsja-sedelnyj-tjagach-kamaz-vezdehod-6-6-65225-nds-20-vkljuchen-77634593.html,"КамАЗ 65225-43, 2017",3 100 000,Усть-Кут,6x6,
https://spec.drom.ru/chita/truck/truck-tractor/prodam-volvo-72879023.html,"Volvo, 2018",11 900 000,Чита,6x6,
https://spec.drom.ru/yurga/truck/truck-tractor/prodam-sedelnyj-tjagach-volvo-fh13-83073406.html,"Volvo FH13, 2011",3 200 000,Юрга,4x2,
https://spec.drom.ru/omsk/truck/truck-tractor/prodaetsja-volvo-76036635.html,"Volvo, 2018",11 900 000,Омск,6x6,
https://spec.drom.ru/novokuznetsk/truck/truck-tractor/prodaetsja-scania-p400-6x4-89429566.html,"Scania P400, 2012",2 850 000,Новокузнецк,6x4,
https://spec.drom.ru/leninsk-kuznetskii/truck/truck-tractor/prodam-iveco-stralis-79060559.html,"Iveco Stralis, 2011",1 350 000,Ленинск-Кузнецкий,4x2,
https://spec.drom.ru/nizhnii-novgorod/truck/truck-tractor/tjagach-man-man-tgs-33.440-2012-g-81474541.html,"MAN TGS 33.440, 2012",3 200 000,Нижний Новгород,6x4,
https://spec.drom.ru/kiselevsk/truck/truck-tractor/prodam-iveko-stralis-2012-88824778.html,"Iveco Starline, 2012",1 970 000,Киселевск,4x2,
https://spec.drom.ru/moskva/truck/truck-tractor/tjagach-sedelnyj-maz-87702886.html,"Ивановец КС-3562Б, 2018",3 240 000,Москва,4x2,
https://spec.drom.ru/moskva/truck/truck-tractor/tjagach-sedelnyj-scania-r400la4x2hna-b-u-2018-g-354166-km-88744727.html,"Scania, 2018",6 750 000,Москва,4x2,
https://spec.drom.ru/moskva/truck/truck-tractor/man-tgx-18.400-4x2-lls-u-2018-g-v-310-410-km-88744081.html,"MAN TGX 18.400, 2018",6 090 000,Москва,4x2,
https://spec.drom.ru/sankt-peterburg/truck/truck-tractor/volvo-fh-13-81883143.html,"Volvo FH13, 2020",12 337 200,Санкт-Петербург,6x4,"ООО ""СПЕЦТЕХСЕРВИС"""
https://spec.drom.ru/magadan/truck/truck-tractor/novyj-tjagach-maz-6430e9-520-020-v-lizing-10-dvs-mercedec-68932457.html,"МАЗ 6430, 2019",5 830 000,Магадан,6x4,"Транссервис официальный дилер МАЗ, JAC"
https://spec.drom.ru/miass/truck/truck-tractor/ural-tjagach-s-kmu-if-300-i-polupricepom-87659580.html,"Урал, 2013",1 670 000,Миасс,6x6,ООО УралСпецКран
https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/maz-6430-a08-360-010-2008-g-v-jamz-7511-kpp-zf16-78706948.html,"МАЗ 6430А8-360-010, 2008",,Красноярск,6x4,
https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/maz-642208-020-2004-g-v-jamz-7511-kpp-kitaj-12-st-89553546.html,"МАЗ 642208-020, 2004 г/в, ямз 7511, кпп китай 12 ст, 2004",,Красноярск,6x4,
https://spec.drom.ru/omsk/truck/truck-tractor/scania-g-380-2011-g-gray-adams-2006-g-59440762.html,"Scania G 380, 2011",3 990 000,Омск,4x2,
https://spec.drom.ru/omsk/truck/truck-tractor/mercedes-benz-actros-18.44-ls-2012-g-kredit-dlja-vseh-regionov-31490757.html,"Mercedes-Benz Actros, 2012",3 300 000,Омск,4x2,
https://spec.drom.ru/nizhneudinsk/truck/truck-tractor/ural-44202-sedelnyj-tjagach-80299486.html,"Урал 44202, 2009",1 100 000,Нижнеудинск,6x6,ООО «Резерв Сибири»
https://spec.drom.ru/neryungri/truck/truck-tractor/prodam-gruzovik-kenworth-t-600-1999-god-71566531.html,"Kenworth, 1999",1 570 000,Нерюнгри,6x4,
https://spec.drom.ru/neryungri/truck/truck-tractor/prodam-gruzovik-man-tga-410-polnoprivodnyj-tral-120-tonn-78447512.html,"MAN TGA 33.410, 2011",8 150 000,Нерюнгри,6x6,
https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/prodaetsja-sedelnyj-tjagach-mersedes-benz-arocs-3348-s-v-krasnojarske-75303889.html,"Mercedes-Benz, 2020",11 100 000,Красноярск,6x4,"""Орион"" ООО"
https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/sedelnyj-tjagach-maz-544028-520-031-v-krasnojarske-81415146.html,"МАЗ 5440, 2020",3 750 000,Красноярск,4x2,"ООО ""СИБИРСКИЙ ТЕХНИЧЕСКИЙ ЦЕНТР МАЗ"""
https://spec.drom.ru/khabarovsk/truck/truck-tractor/prodam-gruzovoj-sedelnyj-tjagach-kenworth-t2000-88932920.html,"Kenworth T2000, 2009",3 600 000,Хабаровск,6x4,
https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/mercedes-benz-actros-1845-79828978.html,"Mercedes-Benz Actros, 2019",8 200 000,Красноярск,4x2,
https://spec.drom.ru/krasnodar/truck/truck-tractor/prodaetsja-sedelnyj-tjagach-maz-88929915.html,"МАЗ 5440А9-1320-031, 2011",500 000,Краснодар,4x2,
https://spec.drom.ru/minusinsk/truck/truck-tractor/sedelnyj-tjagach-volvo-amerika-88929298.html,"Volvo VNL 670, 2004",1 350 000,Минусинск,6x4,
https://spec.drom.ru/ufa/truck/truck-tractor/tjagach-kamaz-5410-88928298.html,"КамАЗ 5410, 1987",370 000,Уфа,6x4,
https://spec.drom.ru/armavir/truck/truck-tractor/daf-cf-85-88927392.html,"DAF CF85, 2001",1 050 000,Армавир,4x2,
https://spec.drom.ru/irkutsk/truck/truck-tractor/prodam-tjagach-88921060.html,"Shaanxi Shacman F2000, 2007",850 000,Иркутск,6x4,
https://spec.drom.ru/angarsk/truck/truck-tractor/prodam-volvo-vnl-88917616.html,"Volvo VNL 670, 2003",2 200 000,Ангарск,6x4,
https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/prodam-man-85606415.html,"MAN TGA 18.480, 2007",1 700 000,Красноярск,4x2,
https://spec.drom.ru/sankt-peterburg/truck/truck-tractor/freightliner-century-6x4-80988930.html,"Freightliner Century, 2003",700 000,Санкт-Петербург,6x4,НОВАТРАК
https://spec.drom.ru/sankt-peterburg/truck/truck-tractor/man-tga-18.430-81816779.html,"MAN TGA 18.430, 2007",780 000,Санкт-Петербург,4x2,НОВАТРАК
https://spec.drom.ru/sankt-peterburg/truck/truck-tractor/hyundai-hd500-84983278.html,"Hyundai HD500, 2010",390 000,Санкт-Петербург,4x2,НОВАТРАК
https://spec.drom.ru/sankt-peterburg/truck/truck-tractor/scania-g420-2010-85763115.html,"Scania G420, 2010",1 900 000,Санкт-Петербург,4x2,НОВАТРАК
https://spec.drom.ru/sankt-peterburg/truck/truck-tractor/volvo-fh12-420-86223817.html,"Volvo FH12, 1997",995 000,Санкт-Петербург,4x2,НОВАТРАК
https://spec.drom.ru/sankt-peterburg/truck/truck-tractor/iveco-stralis-450-l-s-88489107.html,"Iveco Stralis, 2010",1 950 000,Санкт-Петербург,4x2,НОВАТРАК
https://spec.drom.ru/belovo/truck/truck-tractor/prodam-frejtlajner-86352536.html,"Freightliner, 2003",1 000 000,Белово,,
https://spec.drom.ru/ishim/truck/truck-tractor/prodaetsja-gruzovik-maz-642208-20-86104045.html,"МАЗ 642208, 2001",750 000,Ишим,6x4,
https://spec.drom.ru/novosibirsk/truck/truck-tractor/volvo-vnl-670-2003g-v-81375424.html,"Volvo VNL 670, 2003",1 550 000,Новосибирск,6x4,
https://spec.drom.ru/nizhnii-novgorod/truck/truck-tractor/scania-p-series-81010746.html,"Scania P, 2012",1 550 000,Нижний Новгород,4x2,
https://spec.drom.ru/nizhnii-novgorod/truck/truck-tractor/daf-xf-105-88620551.html,"DAF XF105, 2010",1 980 000,Нижний Новгород,4x2,
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-mercedes-benz-2014-g-v-86064062.html,"Mercedes-Benz, 2014",2 350 000,Москва,4x2,"ООО ""Глобал Трак Сейлс"""
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-mercedes-benz-2014-g-v-86065372.html,"Mercedes-Benz, 2014",2 450 000,Москва,4x2,"ООО ""Глобал Трак Сейлс"""
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-mercedes-benz-2014-g-v-86232017.html,"Mercedes-Benz, 2014",2 450 000,Москва,4x2,"ООО ""Глобал Трак Сейлс"""
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-mercedes-benz-2013-g-v-86656666.html,"Mercedes-Benz, 2013",1 790 000,Москва,4x2,"ООО ""Глобал Трак Сейлс"""
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-renault-2012-g-v-86933063.html,"Renault, 2012",2 850 000,Москва,6x4,"ООО ""Глобал Трак Сейлс"""
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-renault-2012-g-v-85227344.html,"Renault, 2012",1 600 000,Москва,4x2,"ООО ""Глобал Трак Сейлс"""
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-renault-2012-g-v-86932308.html,"Renault, 2012",2 850 000,Москва,6x4,"ООО ""Глобал Трак Сейлс"""
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-mercedes-benz-2012-g-v-87064085.html,"Mercedes-Benz, 2012",1 680 000,Москва,4x2,"ООО ""Глобал Трак Сейлс"""
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-mercedes-benz-2011-g-v-87097862.html,"Mercedes-Benz, 2011",1 590 000,Москва,4x2,"ООО ""Глобал Трак Сейлс"""
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-renault-2012-goda-87138518.html,"Renault, 2012",2 900 000,Москва,4x2,"ООО ""Глобал Трак Сейлс"""
https://spec.drom.ru/kemerovo/truck/truck-tractor/mercedes-benz-axor-1840-81431226.html,"Mercedes Benz Axor 1840, 2015",2 600 000,Кемерово,4x2,
https://spec.drom.ru/kemerovo/truck/truck-tractor/volvo-fm13-84232813.html,"Volvo FM13, 2012",2 600 000,Кемерово,4x2,
https://spec.drom.ru/sankt-peterburg/truck/truck-tractor/tjagach-man-tgs-26.440-i-polupricep-samosvalnyj-wielton-2018-godov-86748181.html,"MAN TGS 26.440, 2018",7 500 000,Санкт-Петербург,6x4,
https://spec.drom.ru/perm/truck/truck-tractor/scania-r142-1987g-v-v-rossii-s-2005-g-37713416.html,"Scania R 142, 1987",420 000,Пермь,4x2,
https://spec.drom.ru/miass/truck/truck-tractor/ural-71681177.html,"Урал 44202, 2008",1 400 000,Миасс,6x6,
https://spec.drom.ru/ishim/truck/truck-tractor/man-f2000-80914596.html,"MAN F2000, 1999",720 000,Ишим,4x2,
https://spec.drom.ru/cherepanovo/truck/truck-tractor/prodam-tjagach-37232456.html,"Shaanxi Shacman F2000, 2007",909 000,Черепаново,6x4,
https://spec.drom.ru/tomsk/truck/truck-tractor/tatra-815-83953506.html,"Tatra, 1997",650 000,Томск,6x6,
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-daf-xf-105.410-84655633.html,"DAF XF105, 2006",1 650 000,Москва,4x2,
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-man-tga-26.410-84657123.html,"MAN TGA, 2006",1 600 000,Москва,6x2,
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-volvo-fh13-440-85414014.html,"Volvo FH13, 2013",3 000 000,Москва,6x2,
https://spec.drom.ru/vladivostok/truck/truck-tractor/oficialnyj-diler-sedelnyj-tjagach-maz-6430s9-570-011-19399519.html,"МАЗ 6430С9-570-011, 2018",4 250 000,Владивосток,6x4,ДВ Автоцентр
https://spec.drom.ru/novosibirsk/truck/truck-tractor/sedelnyj-tjagach-freightliner-colambia-2008g-v-86056294.html,"Freightliner Columbia, 2008",1 800 000,Новосибирск,6x4,
https://spec.drom.ru/novosibirsk/truck/truck-tractor/sedelnyj-tjagach-man-tgs-28.440-6x2-2-bls-88601848.html,"MAN TGS, 2020",8 990 000,Новосибирск,6x2,ООО МАН центр Сибирь
https://spec.drom.ru/khabarovsk/truck/truck-tractor/novyj-tjagach-maz-ressornyj-v-nalichii-oficialnyj-diler-maz-v-lizing-69680436.html,"МАЗ 6430С9, 2020",4 565 000,Хабаровск,6x4,"Транссервис официальный дилер МАЗ, JAC"
https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodam-tjagach-85380496.html,"МАЗ 643028, 2020",4 400 000,Новосибирск,6x4,
https://spec.drom.ru/vladivostok/truck/truck-tractor/mersedes-benz-tjagach-obmen-86458412.html,"Mercedes-Benz, 2001",850 000,Владивосток,4x2,«Влад Евро Сервис»
https://spec.drom.ru/khabarovsk/truck/truck-tractor/edinstvennyj-oficialnyj-diler-maz-tjagach-6h6-odnoskat-2020-g-novyj-73499660.html,"МАЗ, 2020",5 690 000,Хабаровск,6x6,"Транссервис официальный дилер МАЗ, JAC"
https://spec.drom.ru/khabarovsk/truck/truck-tractor/tjagach-maz-6430s9-520-020-na-pnevmo-podveske-v-lizing-ot-10-s-nds-69710941.html,"МАЗ 6430С9-520-020, 2020",4 750 000,Хабаровск,6x4,"Транссервис официальный дилер МАЗ, JAC"
https://spec.drom.ru/vladivostok/truck/truck-tractor/sedelnyj-tjagach-maz-v-lizing-ot-10-ot-of-dilera-83249967.html,"МАЗ, 2020",4 444 000,Владивосток,6x4,"Транссервис официальный дилер МАЗ, JAC"
https://spec.drom.ru/barnaul/truck/truck-tractor/prodam-sedelnyj-tjagach-83229974.html,"МАЗ 6430, 2020",5 300 000,Барнаул,6x4,
https://spec.drom.ru/kazan/truck/truck-tractor/kamaz-5490-s5-sedelnyj-tjagach-b-u-2017-g-194113km-87920788.html,"КамАЗ 5490-S5, 2017",3 170 000,Казань,4x2,
https://spec.drom.ru/rostov-na-donu/truck/truck-tractor/kamaz-5490-s5-tjagach-b-u-2018-g-75145-km-akpp-87918332.html,"КамАЗ 5490-S5, 2018",3 990 000,Ростов-на-Дону,4x2,
https://spec.drom.ru/moskva/truck/truck-tractor/kamaz-5490-s5-sedelnyj-tjagach-b-u-2017-g-174403-km-87501350.html,"КамАЗ 5490-S5, 2017",3 170 000,Москва,4x2,
https://spec.drom.ru/rostov-na-donu/truck/truck-tractor/tjagach-scania-4h2-na-metane-prodazha-85701699.html,"Scania, 2020",12 990 000,Ростов-на-Дону,4x2,Scania дилер в Ростове
https://spec.drom.ru/rostov-na-donu/truck/truck-tractor/scania-g440-tjagach-v-rostove-84427180.html,"Scania G440A4X2NA, 2020",10 200 000,Ростов-на-Дону,4x2,Scania дилер в Ростове
https://spec.drom.ru/miass/truck/truck-tractor/ural-4320-44202-sedelnyj-tjagach-s-manipuljatorom-if-300-i-polupricepom-88477873.html,"Урал 4320, 2013",1 670 500,Миасс,6x6,
https://spec.drom.ru/novosibirsk/truck/truck-tractor/international-7600-77401352.html,"International 7600, 2008",2 500 000,Новосибирск,6x4,
https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodam-iveko-stralis-83411896.html,"Iveco Starline, 2008",750 000,Новосибирск,4x2,
https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodaetsja-scepka-72831859.html,"МАЗ 6430, 2006",1 400 000,Новосибирск,6x4,
https://spec.drom.ru/vladivostok/truck/truck-tractor/scania-r114-86115080.html,"Scania R114, 2004",1 250 000,Владивосток,4x2,
